"FTYPE","long","lat"
"OSM_cafe_dinein",145.07692,-37.60114
"OSM_cafe_dinein",145.08096,-37.6016
"OSM_cafe_dinein",145.08396,-37.59518
"OSM_cafe_dinein",145.08703,-37.59388
"OSM_cafe_dinein",144.99955,-37.81593
"OSM_cafe_dinein",144.99722,-37.82636
"OSM_cafe_dinein",144.99704,-37.82652
"OSM_cafe_dinein",144.99707,-37.82635
"OSM_cafe_dinein",144.96701,-37.81799
"OSM_cafe_dinein",144.96706,-37.818
"OSM_cafe_dinein",144.96601,-37.81846
"OSM_cafe_dinein",144.96608,-37.81862
"OSM_cafe_dinein",144.96614,-37.81874
"OSM_cafe_dinein",144.96602,-37.81831
"OSM_cafe_dinein",144.96611,-37.81843
"OSM_cafe_dinein",144.96619,-37.81859
"OSM_cafe_dinein",144.96625,-37.81871
"OSM_cafe_dinein",144.79919,-37.74398
"OSM_cafe_dinein",144.98227,-37.80853
"OSM_cafe_dinein",144.98115,-37.8044
"OSM_cafe_dinein",144.96344,-37.79961
"OSM_cafe_dinein",145.02214,-37.83004
"OSM_cafe_dinein",145.03964,-37.91872
"OSM_cafe_dinein",145.03976,-37.91873
"OSM_cafe_dinein",145.00094,-37.88418
"OSM_cafe_dinein",144.96322,-37.79832
"OSM_cafe_dinein",144.96301,-37.79823
"OSM_cafe_dinein",144.96324,-37.798
"OSM_cafe_dinein",144.96264,-37.7989
"OSM_cafe_dinein",144.96207,-37.79884
"OSM_cafe_dinein",144.9619,-37.79853
"OSM_cafe_dinein",144.96146,-37.79849
"OSM_cafe_dinein",144.96159,-37.79835
"OSM_cafe_dinein",144.96114,-37.7973
"OSM_cafe_dinein",144.96162,-37.79723
"OSM_cafe_dinein",144.96155,-37.79717
"OSM_cafe_dinein",144.96154,-37.79723
"OSM_cafe_dinein",144.96162,-37.79697
"OSM_cafe_dinein",144.96171,-37.79699
"OSM_cafe_dinein",144.96144,-37.79686
"OSM_cafe_dinein",144.96186,-37.79667
"OSM_cafe_dinein",144.9624,-37.79661
"OSM_cafe_dinein",144.96233,-37.79655
"OSM_cafe_dinein",144.96174,-37.79639
"OSM_cafe_dinein",144.96186,-37.79628
"OSM_cafe_dinein",144.96156,-37.79613
"OSM_cafe_dinein",144.96165,-37.7961
"OSM_cafe_dinein",144.96167,-37.79606
"OSM_cafe_dinein",144.96206,-37.79605
"OSM_cafe_dinein",144.96214,-37.79607
"OSM_cafe_dinein",144.9621,-37.79596
"OSM_cafe_dinein",144.96223,-37.79598
"OSM_cafe_dinein",144.96226,-37.79589
"OSM_cafe_dinein",144.96221,-37.79589
"OSM_cafe_dinein",144.96247,-37.79541
"OSM_cafe_dinein",144.96248,-37.79543
"OSM_cafe_dinein",144.96241,-37.79483
"OSM_cafe_dinein",144.96186,-37.79506
"OSM_cafe_dinein",144.96146,-37.79506
"OSM_cafe_dinein",144.96123,-37.79502
"OSM_cafe_dinein",144.96087,-37.79491
"OSM_cafe_dinein",144.96071,-37.7948
"OSM_cafe_dinein",144.96024,-37.79533
"OSM_cafe_dinein",144.96039,-37.79613
"OSM_cafe_dinein",144.96118,-37.79663
"OSM_cafe_dinein",144.9612,-37.7965
"OSM_cafe_dinein",145.54215,-38.56442
"OSM_cafe_dinein",145.01912,-37.85671
"OSM_cafe_dinein",145.01959,-37.8563
"OSM_cafe_dinein",145.01959,-37.85628
"OSM_cafe_dinein",145.01986,-37.85619
"OSM_cafe_dinein",145.02028,-37.85532
"OSM_cafe_dinein",145.02013,-37.8553
"OSM_cafe_dinein",145.01826,-37.85559
"OSM_cafe_dinein",145.01902,-37.85646
"OSM_cafe_dinein",145.01897,-37.856
"OSM_cafe_dinein",145.01881,-37.85584
"OSM_cafe_dinein",145.01879,-37.85604
"OSM_cafe_dinein",145.01915,-37.85596
"OSM_cafe_dinein",145.01914,-37.85594
"OSM_cafe_dinein",145.019,-37.85606
"OSM_cafe_dinein",145.01892,-37.85617
"OSM_cafe_dinein",145.01914,-37.85643
"OSM_cafe_dinein",145.05485,-37.90163
"OSM_cafe_dinein",145.05463,-37.90154
"OSM_cafe_dinein",145.05463,-37.90151
"OSM_cafe_dinein",145.05469,-37.90131
"OSM_cafe_dinein",145.05558,-37.89746
"OSM_cafe_dinein",145.09089,-37.90137
"OSM_cafe_dinein",145.09037,-37.9008
"OSM_cafe_dinein",145.08861,-37.90029
"OSM_cafe_dinein",145.21829,-37.81256
"OSM_cafe_dinein",145.21805,-37.81259
"OSM_cafe_dinein",145.2181,-37.81259
"OSM_cafe_dinein",145.08807,-37.90032
"OSM_cafe_dinein",145.08799,-37.90026
"OSM_cafe_dinein",145.08793,-37.9002
"OSM_cafe_dinein",145.08779,-37.90008
"OSM_cafe_dinein",145.08809,-37.90006
"OSM_cafe_dinein",145.08813,-37.90039
"OSM_cafe_dinein",145.08832,-37.90025
"OSM_cafe_dinein",145.08845,-37.90035
"OSM_cafe_dinein",144.9991,-37.76979
"OSM_cafe_dinein",144.99911,-37.76974
"OSM_cafe_dinein",144.99879,-37.76956
"OSM_cafe_dinein",144.9984,-37.77306
"OSM_cafe_dinein",144.99792,-37.77402
"OSM_cafe_dinein",144.99831,-37.77363
"OSM_cafe_dinein",144.99839,-37.77312
"OSM_cafe_dinein",144.99829,-37.77378
"OSM_cafe_dinein",144.99847,-37.7713
"OSM_cafe_dinein",144.99681,-37.77943
"OSM_cafe_dinein",145.25467,-37.79646
"OSM_cafe_dinein",144.98291,-37.806
"OSM_cafe_dinein",144.96683,-37.81634
"OSM_cafe_dinein",144.98745,-37.80076
"OSM_cafe_dinein",144.9875,-37.80085
"OSM_cafe_dinein",144.9875,-37.80092
"OSM_cafe_dinein",144.90124,-37.79945
"OSM_cafe_dinein",144.90123,-37.79955
"OSM_cafe_dinein",144.90086,-37.79967
"OSM_cafe_dinein",144.90135,-37.79985
"OSM_cafe_dinein",144.90169,-37.79988
"OSM_cafe_dinein",144.9026,-37.79999
"OSM_cafe_dinein",144.90267,-37.8
"OSM_cafe_dinein",144.90225,-37.80016
"OSM_cafe_dinein",144.90202,-37.80017
"OSM_cafe_dinein",144.9018,-37.80014
"OSM_cafe_dinein",144.25053,-37.85655
"OSM_cafe_dinein",144.251,-37.85673
"OSM_cafe_dinein",144.2511,-37.85673
"OSM_cafe_dinein",144.27107,-37.86076
"OSM_cafe_dinein",144.27127,-37.86064
"OSM_cafe_dinein",144.27151,-37.86065
"OSM_cafe_dinein",144.96293,-37.76138
"OSM_cafe_dinein",144.96284,-37.76194
"OSM_cafe_dinein",145.18692,-38.10188
"OSM_cafe_dinein",144.95305,-37.77318
"OSM_cafe_dinein",144.27203,-37.86009
"OSM_cafe_dinein",145.04215,-37.87749
"OSM_cafe_dinein",145.04215,-37.87749
"OSM_cafe_dinein",145.04196,-37.87742
"OSM_cafe_dinein",145.04233,-37.87739
"OSM_cafe_dinein",145.0422,-37.87728
"OSM_cafe_dinein",145.04218,-37.87725
"OSM_cafe_dinein",145.042,-37.87712
"OSM_cafe_dinein",145.04203,-37.87714
"OSM_cafe_dinein",145.0423,-37.87731
"OSM_cafe_dinein",145.04233,-37.8773
"OSM_cafe_dinein",144.94829,-37.81979
"OSM_cafe_dinein",144.94833,-37.81912
"OSM_cafe_dinein",144.94872,-37.81879
"OSM_cafe_dinein",144.94914,-37.81858
"OSM_cafe_dinein",144.94972,-37.81835
"OSM_cafe_dinein",144.92321,-37.77571
"OSM_cafe_dinein",144.92366,-37.77715
"OSM_cafe_dinein",144.96179,-37.77046
"OSM_cafe_dinein",144.38237,-37.39321
"OSM_cafe_dinein",145.0172,-37.66607
"OSM_cafe_dinein",145.0173,-37.66593
"OSM_cafe_dinein",145.01729,-37.66595
"OSM_cafe_dinein",144.7453,-37.87056
"OSM_cafe_dinein",144.74813,-37.87342
"OSM_cafe_dinein",144.72829,-37.89356
"OSM_cafe_dinein",144.72787,-37.89358
"OSM_cafe_dinein",144.72813,-37.89377
"OSM_cafe_dinein",144.72821,-37.89366
"OSM_cafe_dinein",144.72821,-37.89378
"OSM_cafe_dinein",144.72829,-37.89367
"OSM_cafe_dinein",144.7284,-37.89325
"OSM_cafe_dinein",144.72855,-37.89313
"OSM_cafe_dinein",144.72866,-37.8928
"OSM_cafe_dinein",144.72869,-37.89265
"OSM_cafe_dinein",144.72873,-37.89256
"OSM_cafe_dinein",144.73249,-37.8843
"OSM_cafe_dinein",145.1617,-37.85449
"OSM_cafe_dinein",145.15916,-37.85343
"OSM_cafe_dinein",145.16346,-37.85236
"OSM_cafe_dinein",145.16365,-37.85022
"OSM_cafe_dinein",145.1593,-37.8462
"OSM_cafe_dinein",145.15924,-37.84619
"OSM_cafe_dinein",145.15922,-37.84614
"OSM_cafe_dinein",145.16188,-37.8569
"OSM_cafe_dinein",145.16053,-37.85693
"OSM_cafe_dinein",145.16094,-37.8555
"OSM_cafe_dinein",145.16066,-37.8555
"OSM_cafe_dinein",145.16077,-37.85516
"OSM_cafe_dinein",145.16148,-37.85451
"OSM_cafe_dinein",144.37354,-38.14754
"OSM_cafe_dinein",144.37779,-38.15272
"OSM_cafe_dinein",144.37775,-38.14835
"OSM_cafe_dinein",144.97826,-37.78073
"OSM_cafe_dinein",144.97817,-37.77847
"OSM_cafe_dinein",144.97786,-37.77913
"OSM_cafe_dinein",144.95642,-37.80518
"OSM_cafe_dinein",145.15935,-37.8462
"OSM_cafe_dinein",145.16387,-37.84924
"OSM_cafe_dinein",145.15696,-37.85239
"OSM_cafe_dinein",145.16136,-37.85466
"OSM_cafe_dinein",145.16081,-37.85656
"OSM_cafe_dinein",145.64501,-37.76639
"OSM_cafe_dinein",145.62835,-37.78306
"OSM_cafe_dinein",145.56827,-37.78038
"OSM_cafe_dinein",145.55796,-37.78729
"OSM_cafe_dinein",145.55776,-37.78758
"OSM_cafe_dinein",144.98308,-37.88253
"OSM_cafe_dinein",145.03993,-37.90341
"OSM_cafe_dinein",145.11802,-37.51337
"OSM_cafe_dinein",145.11862,-37.51023
"OSM_cafe_dinein",145.11751,-37.51371
"OSM_cafe_dinein",145.11456,-37.51789
"OSM_cafe_dinein",145.08831,-37.9005
"OSM_cafe_dinein",145.06724,-37.89021
"OSM_cafe_dinein",145.06721,-37.8902
"OSM_cafe_dinein",145.06715,-37.89018
"OSM_cafe_dinein",144.96455,-37.81132
"OSM_cafe_dinein",144.96493,-37.81143
"OSM_cafe_dinein",144.96467,-37.81114
"OSM_cafe_dinein",144.96427,-37.81035
"OSM_cafe_dinein",144.96462,-37.81105
"OSM_cafe_dinein",144.9644,-37.81063
"OSM_cafe_dinein",144.96361,-37.79983
"OSM_cafe_dinein",145.19158,-37.81084
"OSM_cafe_dinein",145.19084,-37.81044
"OSM_cafe_dinein",145.20784,-37.74782
"OSM_cafe_dinein",145.20785,-37.74772
"OSM_cafe_dinein",145.09155,-37.87492
"OSM_cafe_dinein",145.09196,-37.87442
"OSM_cafe_dinein",145.02287,-37.83334
"OSM_cafe_dinein",144.96982,-37.81208
"OSM_cafe_dinein",145.09325,-37.83556
"OSM_cafe_dinein",145.09311,-37.83554
"OSM_cafe_dinein",144.82977,-37.86745
"OSM_cafe_dinein",144.90253,-37.80183
"OSM_cafe_dinein",144.90255,-37.80181
"OSM_cafe_dinein",144.90249,-37.80163
"OSM_cafe_dinein",144.90271,-37.80144
"OSM_cafe_dinein",144.90257,-37.80134
"OSM_cafe_dinein",144.90274,-37.80163
"OSM_cafe_dinein",144.9028,-37.80137
"OSM_cafe_dinein",145.77319,-37.53232
"OSM_cafe_dinein",145.18497,-37.76727
"OSM_cafe_dinein",145.1859,-37.7682
"OSM_cafe_dinein",145.18414,-37.76725
"OSM_cafe_dinein",145.18473,-37.76652
"OSM_cafe_dinein",145.18546,-37.76771
"OSM_cafe_dinein",145.1855,-37.8171
"OSM_cafe_dinein",145.00176,-37.88447
"OSM_cafe_dinein",145.00083,-37.88475
"OSM_cafe_dinein",145.0008,-37.8847
"OSM_cafe_dinein",145.00102,-37.88498
"OSM_cafe_dinein",145.00124,-37.8853
"OSM_cafe_dinein",144.96585,-37.81559
"OSM_cafe_dinein",145.02535,-37.83613
"OSM_cafe_dinein",144.42533,-37.6152
"OSM_cafe_dinein",145.17267,-37.32179
"OSM_cafe_dinein",145.17255,-37.32147
"OSM_cafe_dinein",144.97125,-37.83184
"OSM_cafe_dinein",144.62477,-37.89843
"OSM_cafe_dinein",144.83262,-37.78355
"OSM_cafe_dinein",144.99201,-37.72957
"OSM_cafe_dinein",144.99219,-37.72511
"OSM_cafe_dinein",144.79951,-37.74454
"OSM_cafe_dinein",144.79891,-37.74429
"OSM_cafe_dinein",144.89344,-37.79272
"OSM_cafe_dinein",144.93727,-37.81236
"OSM_cafe_dinein",144.93717,-37.81232
"OSM_cafe_dinein",144.93704,-37.81229
"OSM_cafe_dinein",144.93794,-37.81234
"OSM_cafe_dinein",144.9391,-37.81413
"OSM_cafe_dinein",144.43624,-37.67456
"OSM_cafe_dinein",144.44,-37.67604
"OSM_cafe_dinein",144.43997,-37.67592
"OSM_cafe_dinein",144.42587,-37.67155
"OSM_cafe_dinein",144.56715,-37.68524
"OSM_cafe_dinein",144.5634,-37.68633
"OSM_cafe_dinein",145.08592,-37.90406
"OSM_cafe_dinein",145.08498,-37.90766
"OSM_cafe_dinein",145.08599,-37.90296
"OSM_cafe_dinein",145.08495,-37.9087
"OSM_cafe_dinein",144.65849,-37.90315
"OSM_cafe_dinein",144.65813,-37.90334
"OSM_cafe_dinein",144.65803,-37.90328
"OSM_cafe_dinein",144.65839,-37.90315
"OSM_cafe_dinein",144.94894,-37.79372
"OSM_cafe_dinein",144.94922,-37.79343
"OSM_cafe_dinein",145.08391,-37.91608
"OSM_cafe_dinein",144.19499,-38.40229
"OSM_cafe_dinein",144.19578,-38.40215
"OSM_cafe_dinein",144.19579,-38.40221
"OSM_cafe_dinein",144.90138,-37.79327
"OSM_cafe_dinein",145.08363,-37.75812
"OSM_cafe_dinein",145.17416,-37.95007
"OSM_cafe_dinein",144.96365,-37.76584
"OSM_cafe_dinein",144.96574,-37.74301
"OSM_cafe_dinein",144.95775,-37.74052
"OSM_cafe_dinein",144.96165,-37.74091
"OSM_cafe_dinein",144.9665,-37.74102
"OSM_cafe_dinein",144.9658,-37.7431
"OSM_cafe_dinein",144.95716,-37.74407
"OSM_cafe_dinein",144.96095,-37.74441
"OSM_cafe_dinein",144.96089,-37.74815
"OSM_cafe_dinein",144.95006,-37.74995
"OSM_cafe_dinein",144.9565,-37.75047
"OSM_cafe_dinein",145.13798,-37.94052
"OSM_cafe_dinein",145.24562,-37.8296
"OSM_cafe_dinein",144.98331,-37.80566
"OSM_cafe_dinein",144.98329,-37.80576
"OSM_cafe_dinein",145.01084,-37.66711
"OSM_cafe_dinein",145.0115,-37.66682
"OSM_cafe_dinein",144.96561,-37.81278
"OSM_cafe_dinein",144.96503,-37.81271
"OSM_cafe_dinein",144.96493,-37.81246
"OSM_cafe_dinein",144.96489,-37.81236
"OSM_cafe_dinein",144.96484,-37.81226
"OSM_cafe_dinein",145.0249,-38.47756
"OSM_cafe_dinein",145.01254,-38.47879
"OSM_cafe_dinein",145.00641,-37.66796
"OSM_cafe_dinein",145.00646,-37.66797
"OSM_cafe_dinein",144.43505,-37.67586
"OSM_cafe_dinein",144.4376,-37.6757
"OSM_cafe_dinein",144.43716,-37.67564
"OSM_cafe_dinein",145.08242,-37.92515
"OSM_cafe_dinein",144.89743,-37.79332
"OSM_cafe_dinein",144.89767,-37.79323
"OSM_cafe_dinein",144.89889,-37.7931
"OSM_cafe_dinein",144.89909,-37.79296
"OSM_cafe_dinein",144.89935,-37.79299
"OSM_cafe_dinein",144.89847,-37.79342
"OSM_cafe_dinein",144.89914,-37.79315
"OSM_cafe_dinein",144.8993,-37.79323
"OSM_cafe_dinein",144.89924,-37.79329
"OSM_cafe_dinein",144.89945,-37.79316
"OSM_cafe_dinein",144.89944,-37.79314
"OSM_cafe_dinein",144.89949,-37.79281
"OSM_cafe_dinein",145.12067,-37.9219
"OSM_cafe_dinein",145.01368,-37.68002
"OSM_cafe_dinein",145.0138,-37.67995
"OSM_cafe_dinein",145.12977,-37.92968
"OSM_cafe_dinein",145.1225,-37.92019
"OSM_cafe_dinein",145.16312,-37.78114
"OSM_cafe_dinein",145.16313,-37.78105
"OSM_cafe_dinein",145.16372,-37.78123
"OSM_cafe_dinein",145.22273,-37.97727
"OSM_cafe_dinein",145.02889,-37.66372
"OSM_cafe_dinein",145.02833,-37.66035
"OSM_cafe_dinein",145.03007,-37.65979
"OSM_cafe_dinein",144.26604,-38.21639
"OSM_cafe_dinein",145.20363,-38.36539
"OSM_cafe_dinein",145.20405,-38.36491
"OSM_cafe_dinein",145.20382,-38.36496
"OSM_cafe_dinein",145.20389,-38.36488
"OSM_cafe_dinein",145.00381,-37.73822
"OSM_cafe_dinein",144.97733,-37.7799
"OSM_cafe_dinein",145.09243,-37.99631
"OSM_cafe_dinein",145.09266,-37.99513
"OSM_cafe_dinein",144.94792,-37.73981
"OSM_cafe_dinein",144.98911,-37.80924
"OSM_cafe_dinein",144.67699,-37.90927
"OSM_cafe_dinein",144.95687,-37.79255
"OSM_cafe_dinein",145.00644,-37.79541
"OSM_cafe_dinein",144.92275,-37.76757
"OSM_cafe_dinein",144.83218,-37.78512
"OSM_cafe_dinein",145.00098,-37.66116
"OSM_cafe_dinein",144.9622,-37.79974
"OSM_cafe_dinein",144.96209,-37.79954
"OSM_cafe_dinein",144.96219,-37.79945
"OSM_cafe_dinein",144.96257,-37.79948
"OSM_cafe_dinein",144.96265,-37.79955
"OSM_cafe_dinein",144.96272,-37.79955
"OSM_cafe_dinein",144.95326,-37.81781
"OSM_cafe_dinein",145.01828,-38.47459
"OSM_cafe_dinein",144.9983,-37.76912
"OSM_cafe_dinein",144.99603,-37.76874
"OSM_cafe_dinein",144.93217,-37.7832
"OSM_cafe_dinein",144.99036,-37.80689
"OSM_cafe_dinein",144.96686,-37.77916
"OSM_cafe_dinein",144.97834,-37.78002
"OSM_cafe_dinein",145.35522,-37.76306
"OSM_cafe_dinein",145.35441,-37.76255
"OSM_cafe_dinein",145.35694,-37.76479
"OSM_cafe_dinein",145.0199,-37.82771
"OSM_cafe_dinein",145.35757,-37.7757
"OSM_cafe_dinein",144.23679,-37.45005
"OSM_cafe_dinein",145.13022,-37.91328
"OSM_cafe_dinein",145.13078,-37.9128
"OSM_cafe_dinein",145.13358,-37.91286
"OSM_cafe_dinein",145.13218,-37.91233
"OSM_cafe_dinein",145.13243,-37.91208
"OSM_cafe_dinein",145.13073,-37.9128
"OSM_cafe_dinein",145.13307,-37.91222
"OSM_cafe_dinein",145.13408,-37.91393
"OSM_cafe_dinein",145.13351,-37.9119
"OSM_cafe_dinein",145.13438,-37.90796
"OSM_cafe_dinein",145.13435,-37.90796
"OSM_cafe_dinein",145.13404,-37.91412
"OSM_cafe_dinein",145.13408,-37.91395
"OSM_cafe_dinein",145.13204,-37.91186
"OSM_cafe_dinein",145.13319,-37.91258
"OSM_cafe_dinein",145.13253,-37.91157
"OSM_cafe_dinein",144.24488,-37.29333
"OSM_cafe_dinein",145.07424,-37.92288
"OSM_cafe_dinein",145.06957,-37.9227
"OSM_cafe_dinein",145.07101,-37.92305
"OSM_cafe_dinein",145.07419,-37.92298
"OSM_cafe_dinein",145.06639,-37.92949
"OSM_cafe_dinein",144.98318,-37.80434
"OSM_cafe_dinein",145.13547,-38.04551
"OSM_cafe_dinein",145.13607,-38.04524
"OSM_cafe_dinein",145.1364,-38.04508
"OSM_cafe_dinein",144.95856,-37.79793
"OSM_cafe_dinein",144.95848,-37.79796
"OSM_cafe_dinein",144.96653,-37.80893
"OSM_cafe_dinein",145.00061,-37.7686
"OSM_cafe_dinein",144.95514,-37.82441
"OSM_cafe_dinein",144.95388,-37.82519
"OSM_cafe_dinein",144.95467,-37.8247
"OSM_cafe_dinein",144.95321,-37.8256
"OSM_cafe_dinein",144.95209,-37.82629
"OSM_cafe_dinein",144.95347,-37.82544
"OSM_cafe_dinein",144.95184,-37.82636
"OSM_cafe_dinein",144.95264,-37.82595
"OSM_cafe_dinein",144.95493,-37.82467
"OSM_cafe_dinein",144.95731,-37.82332
"OSM_cafe_dinein",144.95858,-37.82264
"OSM_cafe_dinein",144.95669,-37.82357
"OSM_cafe_dinein",144.95983,-37.82196
"OSM_cafe_dinein",144.9589,-37.82248
"OSM_cafe_dinein",144.96008,-37.82184
"OSM_cafe_dinein",144.96016,-37.8218
"OSM_cafe_dinein",144.95925,-37.82229
"OSM_cafe_dinein",144.95941,-37.82222
"OSM_cafe_dinein",144.96217,-37.82137
"OSM_cafe_dinein",144.96547,-37.82038
"OSM_cafe_dinein",144.9984,-37.77292
"OSM_cafe_dinein",144.98561,-37.80488
"OSM_cafe_dinein",144.96804,-37.83329
"OSM_cafe_dinein",145.84558,-37.30251
"OSM_cafe_dinein",145.0574,-37.8264
"OSM_cafe_dinein",145.05777,-37.8264
"OSM_cafe_dinein",145.05936,-37.81782
"OSM_cafe_dinein",145.05902,-37.82126
"OSM_cafe_dinein",145.05846,-37.8216
"OSM_cafe_dinein",145.04483,-37.85365
"OSM_cafe_dinein",145.01552,-37.81942
"OSM_cafe_dinein",145.09442,-37.98493
"OSM_cafe_dinein",145.09452,-37.98501
"OSM_cafe_dinein",145.09518,-37.98506
"OSM_cafe_dinein",144.92173,-37.76612
"OSM_cafe_dinein",144.92287,-37.76703
"OSM_cafe_dinein",144.92074,-37.7668
"OSM_cafe_dinein",144.92251,-37.76678
"OSM_cafe_dinein",144.89174,-37.80679
"OSM_cafe_dinein",144.89208,-37.80419
"OSM_cafe_dinein",144.94005,-37.74343
"OSM_cafe_dinein",144.98498,-37.79891
"OSM_cafe_dinein",145.03631,-37.82127
"OSM_cafe_dinein",145.05737,-37.83086
"OSM_cafe_dinein",144.9637,-37.6952
"OSM_cafe_dinein",144.9955,-37.69802
"OSM_cafe_dinein",144.9604,-37.72078
"OSM_cafe_dinein",145.0616,-37.68074
"OSM_cafe_dinein",145.06354,-37.68106
"OSM_cafe_dinein",145.06317,-37.68089
"OSM_cafe_dinein",145.06355,-37.68119
"OSM_cafe_dinein",145.12078,-38.07341
"OSM_cafe_dinein",144.9604,-37.71963
"OSM_cafe_dinein",144.96048,-37.72033
"OSM_cafe_dinein",144.96057,-37.72032
"OSM_cafe_dinein",144.96055,-37.7204
"OSM_cafe_dinein",144.96048,-37.72079
"OSM_cafe_dinein",144.96033,-37.72079
"OSM_cafe_dinein",144.96054,-37.7208
"OSM_cafe_dinein",144.96575,-37.70235
"OSM_cafe_dinein",144.96538,-37.70204
"OSM_cafe_dinein",144.9639,-37.70174
"OSM_cafe_dinein",144.96575,-37.70203
"OSM_cafe_dinein",144.96534,-37.70235
"OSM_cafe_dinein",144.9657,-37.70237
"OSM_cafe_dinein",144.96564,-37.70277
"OSM_cafe_dinein",144.96525,-37.70291
"OSM_cafe_dinein",144.95562,-37.8157
"OSM_cafe_dinein",144.96608,-37.81501
"OSM_cafe_dinein",144.16267,-37.85463
"OSM_cafe_dinein",145.0642,-38.2379
"OSM_cafe_dinein",144.18612,-37.86403
"OSM_cafe_dinein",144.1934,-37.84771
"OSM_cafe_dinein",144.23339,-37.85067
"OSM_cafe_dinein",144.20655,-37.82243
"OSM_cafe_dinein",144.91018,-37.74376
"OSM_cafe_dinein",144.23347,-37.86645
"OSM_cafe_dinein",144.2325,-37.85856
"OSM_cafe_dinein",145.34344,-38.04191
"OSM_cafe_dinein",145.34307,-38.04235
"OSM_cafe_dinein",145.34374,-38.0426
"OSM_cafe_dinein",145.34267,-38.04268
"OSM_cafe_dinein",145.34332,-38.04335
"OSM_cafe_dinein",145.3437,-38.04288
"OSM_cafe_dinein",145.13873,-37.90591
"OSM_cafe_dinein",144.90732,-37.71917
"OSM_cafe_dinein",144.90757,-37.71927
"OSM_cafe_dinein",144.91883,-37.72811
"OSM_cafe_dinein",144.92295,-37.73462
"OSM_cafe_dinein",145.22629,-37.81543
"OSM_cafe_dinein",144.95961,-37.70422
"OSM_cafe_dinein",144.997,-37.66266
"OSM_cafe_dinein",145.37417,-37.65817
"OSM_cafe_dinein",145.3054,-38.01933
"OSM_cafe_dinein",145.30542,-38.01932
"OSM_cafe_dinein",145.3114,-38.02473
"OSM_cafe_dinein",145.12167,-38.14259
"OSM_cafe_dinein",144.9732,-37.73921
"OSM_cafe_dinein",145.10498,-37.71537
"OSM_cafe_dinein",145.10519,-37.71547
"OSM_cafe_dinein",144.96516,-37.81202
"OSM_cafe_dinein",144.94936,-37.73319
"OSM_cafe_dinein",144.94557,-37.7328
"OSM_cafe_dinein",144.97006,-37.81321
"OSM_cafe_dinein",145.13664,-38.16634
"OSM_cafe_dinein",145.69584,-37.7526
"OSM_cafe_dinein",144.97744,-37.81341
"OSM_cafe_dinein",144.92307,-37.78559
"OSM_cafe_dinein",144.92874,-37.78827
"OSM_cafe_dinein",145.09517,-37.60071
"OSM_cafe_dinein",145.09482,-37.5871
"OSM_cafe_dinein",145.08727,-37.59122
"OSM_cafe_dinein",145.09723,-37.58684
"OSM_cafe_dinein",145.09678,-37.58733
"OSM_cafe_dinein",145.08761,-37.59108
"OSM_cafe_dinein",145.09499,-37.58733
"OSM_cafe_dinein",145.09515,-37.58722
"OSM_cafe_dinein",145.09733,-37.58668
"OSM_cafe_dinein",145.09679,-37.58773
"OSM_cafe_dinein",145.09638,-37.58763
"OSM_cafe_dinein",145.09658,-37.58741
"OSM_cafe_dinein",145.09669,-37.58727
"OSM_cafe_dinein",145.0967,-37.58745
"OSM_cafe_dinein",145.09689,-37.58715
"OSM_cafe_dinein",145.09226,-37.58858
"OSM_cafe_dinein",145.08739,-37.58793
"OSM_cafe_dinein",145.09273,-37.58822
"OSM_cafe_dinein",145.0952,-37.59057
"OSM_cafe_dinein",145.08873,-37.58819
"OSM_cafe_dinein",145.09256,-37.58827
"OSM_cafe_dinein",145.09419,-37.5899
"OSM_cafe_dinein",145.0952,-37.59048
"OSM_cafe_dinein",145.0913,-37.58856
"OSM_cafe_dinein",145.09526,-37.59053
"OSM_cafe_dinein",145.09003,-37.58835
"OSM_cafe_dinein",145.09197,-37.58876
"OSM_cafe_dinein",145.09344,-37.58972
"OSM_cafe_dinein",145.08643,-37.58543
"OSM_cafe_dinein",145.08651,-37.58606
"OSM_cafe_dinein",145.09498,-37.58732
"OSM_cafe_dinein",145.08701,-37.59138
"OSM_cafe_dinein",145.10021,-37.59176
"OSM_cafe_dinein",145.09463,-37.59092
"OSM_cafe_dinein",145.09544,-37.58893
"OSM_cafe_dinein",145.10134,-37.59321
"OSM_cafe_dinein",145.09458,-37.59088
"OSM_cafe_dinein",145.09524,-37.59144
"OSM_cafe_dinein",145.09452,-37.59092
"OSM_cafe_dinein",145.09962,-37.59085
"OSM_cafe_dinein",145.10037,-37.5918
"OSM_cafe_dinein",145.10025,-37.59183
"OSM_cafe_dinein",145.09957,-37.59102
"OSM_cafe_dinein",145.10031,-37.59127
"OSM_cafe_dinein",145.10079,-37.59177
"OSM_cafe_dinein",145.10028,-37.5913
"OSM_cafe_dinein",145.09634,-37.59143
"OSM_cafe_dinein",145.09514,-37.59145
"OSM_cafe_dinein",145.10076,-37.59178
"OSM_cafe_dinein",145.09923,-37.59298
"OSM_cafe_dinein",145.09917,-37.59303
"OSM_cafe_dinein",145.10001,-37.59237
"OSM_cafe_dinein",145.09264,-37.59264
"OSM_cafe_dinein",145.09267,-37.59241
"OSM_cafe_dinein",145.48788,-38.19825
"OSM_cafe_dinein",145.13614,-38.04521
"OSM_cafe_dinein",144.89898,-37.79914
"OSM_cafe_dinein",144.89951,-37.79927
"OSM_cafe_dinein",144.89977,-37.79949
"OSM_cafe_dinein",145.05517,-37.89543
