"FTYPE","long","lat","categorization"
"OSM_cafe_dinein",145.16448,-37.86882,"FOI_individual"
"OSM_cafe_dinein",145.16429,-37.86911,"FOI_individual"
"OSM_cafe_dinein",145.15462,-37.86286,"FOI_individual"
"OSM_cafe_dinein",145.02927,-37.99115,"FOI_individual"
"OSM_cafe_dinein",145.16426,-37.87857,"FOI_individual"
"OSM_cafe_dinein",144.94917,-37.74683,"FOI_individual"
"OSM_cafe_dinein",145.15821,-37.88416,"FOI_individual"
"OSM_cafe_dinein",145.16407,-37.88816,"FOI_individual"
"OSM_cafe_dinein",145.16408,-37.88809,"FOI_individual"
"OSM_cafe_dinein",145.17152,-37.88957,"FOI_individual"
"OSM_cafe_dinein",145.17001,-37.88334,"FOI_individual"
"OSM_cafe_dinein",145.16556,-37.87964,"FOI_individual"
"OSM_cafe_dinein",145.15922,-37.87896,"FOI_individual"
"OSM_cafe_dinein",145.14111,-37.8788,"FOI_individual"
"OSM_cafe_dinein",145.13543,-37.88816,"FOI_individual"
"OSM_cafe_dinein",145.12472,-37.89486,"FOI_individual"
"OSM_cafe_dinein",145.12596,-37.90944,"FOI_individual"
"OSM_cafe_dinein",145.12264,-37.91123,"FOI_individual"
"OSM_cafe_dinein",145.12268,-37.91125,"FOI_individual"
"OSM_cafe_dinein",145.1144,-37.90692,"FOI_individual"
"OSM_cafe_dinein",145.11438,-37.90666,"FOI_individual"
"OSM_cafe_dinein",145.11361,-37.90617,"FOI_individual"
"OSM_cafe_dinein",145.10576,-37.9,"FOI_individual"
"OSM_cafe_dinein",145.10587,-37.90006,"FOI_individual"
"OSM_cafe_dinein",145.10591,-37.8962,"FOI_individual"
"OSM_cafe_dinein",145.10538,-37.89611,"FOI_individual"
"OSM_cafe_dinein",145.11907,-37.87543,"FOI_individual"
"OSM_cafe_dinein",145.11055,-37.87362,"FOI_individual"
"OSM_cafe_dinein",145.11048,-37.87398,"FOI_individual"
"OSM_cafe_dinein",145.11374,-37.898,"FOI_individual"
"OSM_cafe_dinein",145.11871,-37.88798,"FOI_individual"
"OSM_cafe_dinein",145.13154,-37.87417,"FOI_individual"
"OSM_cafe_dinein",145.13145,-37.87482,"FOI_individual"
"OSM_cafe_dinein",145.13094,-37.87478,"FOI_individual"
"OSM_cafe_dinein",145.12646,-37.89457,"FOI_individual"
"OSM_cafe_dinein",145.10743,-37.88948,"FOI_individual"
"OSM_cafe_dinein",145.10685,-37.8895,"FOI_individual"
"OSM_cafe_dinein",145.11745,-37.87987,"FOI_individual"
"OSM_cafe_dinein",145.12581,-37.87777,"FOI_individual"
"OSM_cafe_dinein",145.14324,-37.78657,"FOI_individual"
"OSM_cafe_dinein",144.94344,-37.76551,"FOI_individual"
"OSM_cafe_dinein",145.12768,-37.87545,"FOI_individual"
"OSM_cafe_dinein",145.13381,-37.87442,"FOI_individual"
"OSM_cafe_dinein",145.13374,-37.87516,"FOI_individual"
"OSM_cafe_dinein",145.13086,-37.87519,"FOI_individual"
"OSM_cafe_dinein",145.12831,-37.87637,"FOI_individual"
"OSM_cafe_dinein",145.12935,-37.87858,"FOI_individual"
"OSM_cafe_dinein",144.98007,-37.78956,"FOI_individual"
"OSM_cafe_dinein",144.97199,-37.78993,"FOI_individual"
"OSM_cafe_dinein",144.97228,-37.78965,"FOI_individual"
"OSM_cafe_dinein",144.96406,-37.7756,"FOI_individual"
"OSM_cafe_dinein",144.97685,-37.78639,"FOI_individual"
"OSM_cafe_dinein",144.97287,-37.78448,"FOI_individual"
"OSM_cafe_dinein",145.09031,-37.89733,"FOI_individual"
"OSM_cafe_dinein",145.11161,-37.89023,"FOI_individual"
"OSM_cafe_dinein",145.09973,-37.89757,"FOI_individual"
"OSM_cafe_dinein",145.09198,-37.88617,"FOI_individual"
"OSM_cafe_dinein",144.73645,-37.68632,"FOI_individual"
"OSM_cafe_dinein",145.14293,-37.86674,"FOI_individual"
"OSM_cafe_dinein",145.13614,-37.87067,"FOI_individual"
"OSM_cafe_dinein",145.13604,-37.87056,"FOI_individual"
"OSM_cafe_dinein",145.13529,-37.86386,"FOI_individual"
"OSM_cafe_dinein",145.13507,-37.86451,"FOI_individual"
"OSM_cafe_dinein",145.14134,-37.86299,"FOI_individual"
"OSM_cafe_dinein",144.85389,-37.67036,"FOI_individual"
"OSM_cafe_dinein",145.12227,-37.86925,"FOI_individual"
"OSM_cafe_dinein",145.12343,-37.86404,"FOI_individual"
"OSM_cafe_dinein",145.11937,-37.86333,"FOI_individual"
"OSM_cafe_dinein",145.11932,-37.86333,"FOI_individual"
"OSM_cafe_dinein",145.12522,-37.86921,"FOI_individual"
"OSM_cafe_dinein",144.97358,-37.77984,"FOI_individual"
"OSM_cafe_dinein",144.91862,-37.77907,"FOI_individual"
"OSM_cafe_dinein",144.91143,-37.77758,"FOI_individual"
"OSM_cafe_dinein",144.97379,-37.77976,"FOI_individual"
"OSM_cafe_dinein",144.92655,-37.78041,"FOI_individual"
"OSM_cafe_dinein",144.91495,-37.7778,"FOI_individual"
"OSM_cafe_dinein",144.93231,-37.78076,"FOI_individual"
"OSM_cafe_dinein",144.9365,-37.78372,"FOI_individual"
"OSM_cafe_dinein",144.94207,-37.78776,"FOI_individual"
"OSM_cafe_dinein",144.96548,-37.78247,"FOI_individual"
"OSM_cafe_dinein",144.93226,-37.78069,"FOI_individual"
"OSM_cafe_dinein",144.93637,-37.78377,"FOI_individual"
"OSM_cafe_dinein",145.13677,-37.89689,"FOI_individual"
"OSM_cafe_dinein",145.13994,-37.88769,"FOI_individual"
"OSM_cafe_dinein",145.14428,-37.89129,"FOI_individual"
"OSM_cafe_dinein",145.14441,-37.8913,"FOI_individual"
"OSM_cafe_dinein",144.95276,-37.77313,"FOI_individual"
"OSM_cafe_dinein",144.96063,-37.77674,"FOI_individual"
"OSM_cafe_dinein",144.9771,-37.78499,"FOI_individual"
"OSM_cafe_dinein",144.97731,-37.78371,"FOI_individual"
"OSM_cafe_dinein",144.97813,-37.77932,"FOI_individual"
"OSM_cafe_dinein",144.97839,-37.77879,"FOI_individual"
"OSM_cafe_dinein",144.97828,-37.78058,"FOI_individual"
"OSM_cafe_dinein",144.97812,-37.781,"FOI_individual"
"OSM_cafe_dinein",144.97782,-37.78248,"FOI_individual"
"OSM_cafe_dinein",144.97783,-37.78281,"FOI_individual"
"OSM_cafe_dinein",145.14992,-37.90326,"FOI_individual"
"OSM_cafe_dinein",145.1434,-37.90146,"FOI_individual"
"OSM_cafe_dinein",145.14343,-37.90146,"FOI_individual"
"OSM_cafe_dinein",145.14906,-37.90668,"FOI_individual"
"OSM_cafe_dinein",144.9636,-37.80471,"FOI_individual"
"OSM_cafe_dinein",144.96374,-37.80909,"FOI_individual"
"OSM_cafe_dinein",144.96463,-37.8111,"FOI_individual"
"OSM_cafe_dinein",144.96629,-37.81448,"FOI_individual"
"OSM_cafe_dinein",144.96108,-37.8161,"FOI_individual"
"OSM_cafe_dinein",144.95934,-37.81771,"FOI_individual"
"OSM_cafe_dinein",144.96028,-37.81748,"FOI_individual"
"OSM_cafe_dinein",144.96058,-37.81732,"FOI_individual"
"OSM_cafe_dinein",144.9613,-37.81691,"FOI_individual"
"OSM_cafe_dinein",144.96131,-37.81711,"FOI_individual"
"OSM_cafe_dinein",144.9636,-37.81625,"FOI_individual"
"OSM_cafe_dinein",144.96321,-37.81647,"FOI_individual"
"OSM_cafe_dinein",144.9643,-37.81604,"FOI_individual"
"OSM_cafe_dinein",144.96444,-37.81615,"FOI_individual"
"OSM_cafe_dinein",144.96624,-37.81564,"FOI_individual"
"OSM_cafe_dinein",144.96634,-37.81561,"FOI_individual"
"OSM_cafe_dinein",144.96628,-37.81546,"FOI_individual"
"OSM_cafe_dinein",144.96377,-37.81415,"FOI_individual"
"OSM_cafe_dinein",144.9638,-37.81401,"FOI_individual"
"OSM_cafe_dinein",144.96532,-37.81366,"FOI_individual"
"OSM_cafe_dinein",144.96672,-37.81312,"FOI_individual"
"OSM_cafe_dinein",144.96682,-37.81326,"FOI_individual"
