"FTYPE","long","lat","categorization"
"OSM_dirty_places",145.37034,-37.88766,"FOI_negative"
"OSM_dirty_places",144.14916,-37.36645,"FOI_negative"
"OSM_dirty_places",144.95193,-37.76569,"FOI_negative"
"OSM_dirty_places",144.97414,-37.79299,"FOI_negative"
"OSM_dirty_places",144.95367,-37.70508,"FOI_negative"
"OSM_dirty_places",144.9546,-37.70138,"FOI_negative"
"OSM_dirty_places",144.96029,-37.71499,"FOI_negative"
"OSM_dirty_places",144.95276,-37.71705,"FOI_negative"
"OSM_dirty_places",144.96017,-37.70907,"FOI_negative"
"OSM_dirty_places",144.98429,-37.79727,"FOI_negative"
"OSM_dirty_places",144.97289,-37.81599,"FOI_negative"
"OSM_dirty_places",145.19412,-37.89742,"FOI_negative"
"OSM_dirty_places",144.57435,-37.70412,"FOI_negative"
"OSM_dirty_places",144.94187,-37.78303,"FOI_negative"
"OSM_dirty_places",144.99455,-37.81795,"FOI_negative"
"OSM_dirty_places",144.99844,-37.81023,"FOI_negative"
"OSM_dirty_places",144.95287,-37.7856,"FOI_negative"
"OSM_dirty_places",144.70407,-38.33351,"FOI_negative"
"OSM_dirty_places",145.13515,-37.87977,"FOI_negative"
"OSM_dirty_places",145.38918,-37.9367,"FOI_negative"
"OSM_dirty_places",145.36799,-37.91146,"FOI_negative"
"OSM_dirty_places",144.8993,-37.68817,"FOI_negative"
"OSM_dirty_places",145.12036,-38.14409,"FOI_negative"
"OSM_dirty_places",145.28551,-37.70062,"FOI_negative"
"OSM_dirty_places",144.58194,-37.42136,"FOI_negative"
"OSM_dirty_places",145.12527,-37.78528,"FOI_negative"
"OSM_dirty_places",144.94367,-37.79018,"FOI_negative"
"OSM_dirty_places",144.9513,-37.76482,"FOI_negative"
"OSM_dirty_places",145.12638,-37.99136,"FOI_negative"
"OSM_dirty_places",145.25062,-37.95112,"FOI_negative"
"OSM_dirty_places",144.96643,-37.80206,"FOI_negative"
"OSM_dirty_places",144.99687,-37.78119,"FOI_negative"
"OSM_dirty_places",145.04533,-37.97882,"FOI_negative"
"OSM_dirty_places",144.26739,-37.81701,"FOI_negative"
"OSM_dirty_places",144.44937,-37.65603,"FOI_negative"
"OSM_dirty_places",145.019,-37.79697,"FOI_negative"
"OSM_dirty_places",145.01128,-37.7851,"FOI_negative"
"OSM_dirty_places",145.1339,-38.00712,"FOI_negative"
"OSM_dirty_places",145.20961,-37.74149,"FOI_negative"
